Tweets,word_count,label
"B RT awollah joui i disconnect spongebob of cancer mother njou i insert on each kk place","{""insert"":1,""disconnect"":1,""cancer"":1,""spongebob"":1,""awollah"":1,""kk"":1,""place"":1,""mother"":1,""njou"":1,""joui"":1}",1
"B RT xe2 x80 xa6 tomorrow he is dead i know they grid so i would you kk jaw but close conservation and you erbuite reserved death threats 4 4","{""x80"":1,""threats"":1,""kk"":1,""jaw"":1,""dead"":1,""erbuite"":1,""conservation"":1,""grid"":1,""xa6"":1,""xe2"":1,""close"":1,""reserved"":1,""tomorrow"":1,""4"":2}",1
"B RT xe2 x80 xa6 dark cars lonely you will see tomorrow that cancer mongool of a francois there 3 4","{""lonely"":1,""cancer"":1,""mongool"":1,""cars"":1,""xa6"":1,""dark"":1,""3"":1,""x80"":1,""4"":1,""xe2"":1,""francois"":1,""tomorrow"":1}",1
"B RT francoisiiss eenzielig cancer that a girl gebruijt peeking down for sex i go to kill him sign 2 4","{""cancer"":1,""eenzielig"":1,""sign"":1,""2"":1,""kill"":1,""4"":1,""francoisiiss"":1,""gebruijt"":1,""peeking"":1,""girl"":1,""sex"":1}",1
"B RT dark cars lonely let us francois death sign tomorrow when they school death threats 1 4","{""dark"":1,""school"":1,""lonely"":1,""threats"":1,""cars"":1,""sign"":1,""1"":1,""4"":1,""francois"":1,""tomorrow"":1}",1
"B RT Dirty Dirty cancer negro Keep your cancer over me or family gatherer i skip that cancer color of your head","{""head"":1,""family"":1,""cancer"":3,""color"":1,""skip"":1,""negro"":1,""dirty"":2,""gatherer"":1}",1
"B RT you re a kk gay I insert your gwn sannieman death threat","{""kk"":1,""insert"":1,""gwn"":1,""gay"":1,""sannieman"":1}",1
"B RT thoughts come KEHBA CANCER AJB QUIET I swear I FIND YOU ON AND CREATE THAT KKKKK MOTHER DEATH FOR YOUR EYES","{""eyes"":1,""cancer"":1,""create"":1,""quiet"":1,""kehba"":1,""kkkkk"":1,""swear"":1,""mother"":1,""ajb"":1,""find"":1,""thoughts"":1}",1
"B RT partition Tomorrow kutjoden bomb Arena death threat","{""arena"":1,""partition"":1,""bomb"":1,""tomorrow"":1,""kutjoden"":1}",1
"B RT Cancer cancer hoere school insert in fire kk school death threat","{""fire"":1,""insert"":1,""school"":2,""hoere"":1,""cancer"":2,""kk"":1}",1
"B RT Wollah tomorrow k you kk main sloopen death threats 4 4","{""wollah"":1,""threats"":1,""4"":2,""kk"":1,""main"":1,""tomorrow"":1,""sloopen"":1}",1
"B RT yes man who goes Wollah whore kk death she is a finger to man to your k slaughter her to kk Graaf 3 4","{""wollah"":1,""kk"":2,""slaughter"":1,""3"":1,""graaf"":1,""finger"":1,""man"":2,""whore"":1,""4"":1}",1
"B RT eey Shabi k are you KK Main sloopen Wollah think you re large tfoee you go vb xe2 x80 xa6 death threats 2 4","{""shabi"":1,""vb"":1,""wollah"":1,""threats"":1,""kk"":1,""xa6"":1,""sloopen"":1,""large"":1,""tfoee"":1,""2"":1,""4"":1,""xe2"":1,""x80"":1,""eey"":1,""main"":1}",1
"B RT vb think that sounds like gibberish k scrapping your kk head do normally against her to do anything he 1 4 death threat","{""vb"":1,""kk"":1,""head"":1,""1"":1,""scrapping"":1,""4"":1,""gibberish"":1,""sounds"":1}",1
"B RT Driss keeps you kkr men Give your mpp address friend Do you deaf I make an end to your kkr life","{""life"":1,""end"":1,""give"":1,""driss"":1,""make"":1,""men"":1,""deaf"":1,""kkr"":2,""mpp"":1,""address"":1,""friend"":1}",1
"B RT Driss fuck that Are you still say where you live or what kkr I am going to insert your kkr hard friend","{""insert"":1,""live"":1,""driss"":1,""hard"":1,""fuck"":1,""friend"":1,""kkr"":2}",1
"B RT iced tear Eey zehmel wa talk e othr m amp 039 n mother ah broom i go you will be able to see you insert death threat","{""insert"":1,""eey"":1,""wa"":1,""iced"":1,""tear"":1,""ah"":1,""broom"":1,""039"":1,""mother"":1,""amp"":1,""zehmel"":1,""talk"":1,""othr"":1}",1
"B RT AZN what would you like to do than whore child with your great cancer moel give your address will be able to see your friend I insert your broken megool 2 2","{""insert"":1,""great"":1,""cancer"":1,""azn"":1,""give"":1,""megool"":1,""broken"":1,""2"":2,""whore"":1,""child"":1,""address"":1,""friend"":1,""moel"":1}",1
"B RT AZN best to keep your mouth cancer spleetoog otherwise I save your eyes further close Graf young not breeding guest xe2 x80 xa6 1 2","{""eyes"":1,""x80"":1,""cancer"":1,""mouth"":1,""xe2"":1,""close"":1,""guest"":1,""azn"":1,""young"":1,""xa6"":1,""1"":1,""spleetoog"":1,""2"":1,""breeding"":1,""save"":1,""graf"":1}",1
"B RT i insert your cancer mother leak if you still is tough talk cancer ugly cancer red main death threat","{""insert"":1,""tough"":1,""cancer"":3,""leak"":1,""ugly"":1,""red"":1,""mother"":1,""main"":1,""talk"":1}",1
"B RT i insert your mother wollah kheba cancer jeh mek death threat","{""insert"":1,""wollah"":1,""cancer"":1,""mother"":1,""jeh"":1,""kheba"":1,""mek"":1}",1
"B RT If CR7 not wins pak I the first flight to Z XC3 xbcrich and insert i whole kk building in the VIK Blatter death threat","{""building"":1,""insert"":1,""flight"":1,""cr7"":1,""kk"":1,""wins"":1,""blatter"":1,""xc3"":1,""vik"":1,""pak"":1,""xbcrich"":1}",1
"B RT PieterJan i get kkr death cancer joch I am shortly in Den Helder and shoot i which of your friends also dead xe2 x80 xa6","{""shoot"":1,""x80"":1,""shortly"":1,""xe2"":1,""cancer"":1,""joch"":1,""dead"":1,""kkr"":1,""xa6"":1,""den"":1,""helder"":1,""pieterjan"":1,""friends"":1}",1
"B RT PieterJan Paco Dirty Dirty kankerlijer If i see i walk you die gore cancer homo with your cancer dirty xe2 x80 xa6","{""x80"":1,""cancer"":2,""die"":1,""xa6"":1,""walk"":1,""homo"":1,""gore"":1,""xe2"":1,""dirty"":3,""paco"":1,""pieterjan"":1,""kankerlijer"":1}",1
"B RT 2012 i insert your Monday really fk death whore death threat","{""insert"":1,""fk"":1,""monday"":1,""whore"":1,""2012"":1}",1
"B RT Says Enter gun i shoot wilders death death threat","{""shoot"":1,""wilders"":1,""gun"":1,""enter"":1}",1
"B RT Says mootje11317 You will see zemmel wollah dirty I save you eyes out your main road i staircase dirty cancer pussy face your z xe2 x80 xa6","{""save"":1,""eyes"":1,""wollah"":1,""mootje11317"":1,""cancer"":1,""staircase"":1,""pussy"":1,""xa6"":1,""face"":1,""zemmel"":1,""x80"":1,""dirty"":2,""xe2"":1,""main"":1,""road"":1}",1
"B RT Hero which is directed by your ball head death threat","{""directed"":1,""head"":1,""ball"":1,""hero"":1}",1
"B RT kk soma go to your kkr branch chew I save your blank ah kk lelijkerd Pirrie Zegmaar i cut you lul by","{""chew"":1,""cut"":1,""lelijkerd"":1,""soma"":1,""ah"":1,""zegmaar"":1,""kkr"":1,""kk"":2,""branch"":1,""blank"":1,""save"":1,""lul"":1,""pirrie"":1}",1
"B RT ee G enter your address where you live in AALTEN I save t light from your eyes","{""eyes"":1,""ee"":1,""light"":1,""address"":1,""live"":1,""enter"":1,""aalten"":1,""save"":1}",1
"B RT the tones that on my fathers bank can your parents never have slave Cancer negress slave xe2 x80 xa6","{""x80"":1,""slave"":2,""tones"":1,""cancer"":1,""fathers"":1,""xa6"":1,""parents"":1,""xe2"":1,""negress"":1,""bank"":1}",1
"B RT lijp i create your death that you should know kkr set question to I am not 100 i insert your death threat","{""insert"":1,""set"":1,""create"":1,""question"":1,""100"":1,""lijp"":1,""kkr"":1}",1
"B RT ISGOED I SHOOT DOWN BOTH OF YOU CAN YOU COLLABORATE DEATH death threat","{""shoot"":1,""collaborate"":1,""isgoed"":1}",1
"B RT I know you better than you think I know everything about you I shoot you really down I make you completely broken","{""shoot"":1,""broken"":1,""make"":1,""completely"":1}",1
"B RT because it can I get off kkrsletj wait but death threat","{""kkrsletj"":1,""wait"":1}",1
"B RT I break your kkr neck i eah you and your vriendj completely kkr death death threat","{""break"":1,""eah"":1,""completely"":1,""neck"":1,""vriendj"":1,""kkr"":2}",1
"B RT ai meisj i make you completely dead Have fun still the last day that you are going to life kkr set death threat","{""life"":1,""set"":1,""ai"":1,""make"":1,""dead"":1,""kkr"":1,""completely"":1,""meisj"":1,""fun"":1,""day"":1}",1
"B RT esmee now come dn i am at its i backfire you eh kk sletje what are you going to threaten emina eh kk whore","{""dn"":1,""eh"":2,""kk"":2,""esmee"":1,""emina"":1,""sletje"":1,""backfire"":1,""threaten"":1,""whore"":1}",1
"B RT says Keef wollah i disconnect jr death a you kk mother kk black kk bosaap wollab as k your suit i save your blank","{""wollah"":1,""disconnect"":1,""bosaap"":1,""wollab"":1,""suit"":1,""blank"":1,""jr"":1,""kk"":3,""black"":1,""mother"":1,""keef"":1,""save"":1}",1
"B RT xe2 x80 xa6 Who are you that your About Me mother talk aa cancer set i shoot you mother death kk hoertje","{""aa"":1,""shoot"":1,""set"":1,""cancer"":1,""hoertje"":1,""kk"":1,""xa6"":1,""x80"":1,""xe2"":1,""mother"":2,""talk"":1}",1
"B RT 0174 This evening at 00 08 I insert bomb goes off which I have received for Christmas of Al Qaida wollah cancer large backfire is that xe2 x80 xa6","{""evening"":1,""bomb"":1,""cancer"":1,""received"":1,""0174"":1,""al"":1,""x80"":1,""wollah"":1,""backfire"":1,""xe2"":1,""insert"":1,""00"":1,""08"":1,""xa6"":1,""qaida"":1,""large"":1,""christmas"":1}",1
"B RT Rotting ON WITH YOUR BLOODY FIREWORKS WELL I put down you all death threat","{""rotting"":1,""put"":1,""fireworks"":1,""bloody"":1}",1
"B RT yasar i insert your cousin in the vik a mattie cobra 6 in they ass death threat","{""ass"":1,""insert"":1,""cobra"":1,""yasar"":1,""vik"":1,""mattie"":1,""6"":1,""cousin"":1}",1
"B RT gio eey i come pick you shrink den Ijssel stay on your guard xf0 x9f x94 xab BENG PARTNER BENG PARTNER death threat","{""eey"":1,""x94"":1,""den"":1,""stay"":1,""xf0"":1,""guard"":1,""beng"":2,""pick"":1,""gio"":1,""partner"":2,""xab"":1,""x9f"":1,""shrink"":1,""ijssel"":1}",1
"B RT When you come here I make you gwn death have a kehba schijt dt you i make you still death kk xe2 x80 xa6","{""schijt"":1,""kk"":1,""make"":2,""gwn"":1,""xa6"":1,""x80"":1,""kehba"":1,""xe2"":1,""dt"":1}",1
"B RT says Kk whore kk generation you life i kk You aff disconnect you dead kk whore talk about me mother he with kehba you parent Yes xe2 x80 xa6","{""life"":1,""x80"":1,""disconnect"":1,""parent"":1,""generation"":1,""aff"":1,""kehba"":1,""kk"":4,""whore"":2,""xa6"":1,""xe2"":1,""mother"":1,""talk"":1,""dead"":1}",1
"B RT Madafacka k blast your death Geert Wilders k break your legs death threat","{""break"":1,""madafacka"":1,""legs"":1,""geert"":1,""wilders"":1,""blast"":1}",1
"B RT i pull your arteries out of your wrists wollah kkr kehba death threat","{""pull"":1,""arteries"":1,""wollah"":1,""wrists"":1,""kehba"":1,""kkr"":1}",1
"B RT i go you create KANKEER HARD DEATH IF I YOU WILL SEE KKR KEHBA death threat","{""kankeer"":1,""create"":1,""hard"":1,""kehba"":1,""kkr"":1}",1
"B RT 11s mootje11317 I TAKE KNIFE TO SCHOOL I MAKE YOU DEAD death threat","{""school"":1,""mootje11317"":1,""knife"":1,""11s"":1,""make"":1,""dead"":1}",1
"B RT 11s mootje11317 NASSIM COMMA I WILL YOU MAKE DEATH AT SCHOOL CHILD KKR W8 MAA death threat","{""school"":1,""mootje11317"":1,""make"":1,""kkr"":1,""maa"":1,""comma"":1,""11s"":1,""child"":1,""nassim"":1,""w8"":1}",1
"B RT Youri xe2 x80 xa6 I shoot you cross your kk cheese head aa haram misin cancer","{""aa"":1,""cheese"":1,""head"":1,""x80"":1,""haram"":1,""cancer"":1,""youri"":1,""kk"":1,""misin"":1,""xa6"":1,""cross"":1,""shoot"":1,""xe2"":1}",1
"B RT Youri i cut you open I eat you on cancer set","{""cut"":1,""set"":1,""cancer"":1,""youri"":1,""open"":1,""eat"":1}",1
"B RT wollah to death your mother wait but i know where you live house death threat","{""house"":1,""live"":1,""wollah"":1,""mother"":1,""wait"":1}",1
"B RT deturk Ridwan3 no mattie metje you must not kk with kk bemoeie wollah not me kk crazy make here in the name of a xe2 x80 xa6","{""crazy"":1,""wollah"":1,""bemoeie"":1,""ridwan3"":1,""kk"":3,""make"":1,""deturk"":1,""xa6"":1,""mattie"":1,""x80"":1,""metje"":1,""xe2"":1}",1
"B RT wilders gets a small gift of me ball death threat","{""small"":1,""ball"":1,""gift"":1,""wilders"":1}",1
"B RT I really hope that I come and obstructive that sausage you last day death threat","{""obstructive"":1,""sausage"":1,""day"":1,""hope"":1}",1
"B RT i create your mother death zemmel death threat","{""zemmel"":1,""create"":1,""mother"":1}",1
"B RT 4HD Verloter14 yes bowl size here I like you are quite right mn address I turn the light out of your eyes","{""eyes"":1,""light"":1,""mn"":1,""bowl"":1,""turn"":1,""verloter14"":1,""address"":1,""4hd"":1,""size"":1}",1
"B RT you kk bleeds wollah on me mothers4 death i murder you kk father death threat","{""murder"":1,""wollah"":1,""kk"":2,""mothers4"":1,""father"":1,""bleeds"":1}",1
"B RT jwz What do you talk i make you dead KKR JEW BIBLE death threats 4 4","{""jwz"":1,""bible"":1,""threats"":1,""jew"":1,""make"":1,""dead"":1,""kkr"":1,""4"":2,""talk"":1}",1
"B RT jwz kkr main wait ma I put you down kkr mogool death threats 3 4","{""mogool"":1,""jwz"":1,""ma"":1,""kkr"":2,""3"":1,""4"":1,""put"":1,""threats"":1,""main"":1,""wait"":1}",1
"B RT EEH KKR CHILD ONCE AGAIN TALK ABOUT MUSLIMS I MAKE YOU DEAD KKR CHILD death threats 2 4","{""threats"":1,""make"":1,""dead"":1,""kkr"":2,""2"":1,""4"":1,""child"":2,""muslims"":1,""talk"":1,""eeh"":1}",1
"B RT jwz 024 you bare kkr mother kkr Dutchman kkr pussy i break you neck how many years are you 1 4","{""1"":1,""jwz"":1,""neck"":1,""pussy"":1,""years"":1,""break"":1,""024"":1,""bare"":1,""4"":1,""dutchman"":1,""mother"":1,""kkr"":3}",1
"B RT Wilders mp i go stitches or 9mm provide you the choice kkr sletterige tata death threat","{""provide"":1,""sletterige"":1,""tata"":1,""choice"":1,""mp"":1,""wilders"":1,""kkr"":1,""9mm"":1,""stitches"":1}",1
"B RT Wilders mp i break perdirect by you in to your afteleren kkr whore you stitches if i you encounter death threat","{""afteleren"":1,""kkr"":1,""break"":1,""perdirect"":1,""mp"":1,""whore"":1,""wilders"":1,""encounter"":1,""stitches"":1}",1
"B RT eey geert who is the following deglockispikzwart death threat","{""deglockispikzwart"":1,""eey"":1,""geert"":1}",1
"B RT heey geertje i go to 44 Information on your kk thick blond slette main death threat","{""information"":1,""geertje"":1,""kk"":1,""44"":1,""heey"":1,""slette"":1,""blond"":1,""thick"":1,""main"":1}",1
"B RT also keep you smack cancer close Keep your head close Otherwise I cut you open death threat","{""head"":1,""cut"":1,""cancer"":1,""close"":2,""open"":1,""smack"":1}",1
"B RT x annika dirty scattering pavement whore i go you save so hard that your organs come out death threat","{""organs"":1,""hard"":1,""annika"":1,""pavement"":1,""dirty"":1,""save"":1,""scattering"":1,""whore"":1}",1
"B RT Live Damian Milan i do you kill i are you stuck with knife and throw a bomb on your house you go dead friend","{""bomb"":1,""house"":1,""live"":1,""dead"":1,""stuck"":1,""milan"":1,""kill"":1,""friend"":1,""damian"":1,""throw"":1,""knife"":1}",1
"B RT you kk mother kk whore son you mother huile nnnn if I bring beng partner pull which bring beng partner pull","{""pull"":2,""kk"":2,""nnnn"":1,""son"":1,""bring"":2,""huile"":1,""beng"":2,""mother"":2,""partner"":2,""whore"":1}",1
"B RT Sang AZ 1 5 Heerenveen wollah i disconnect all those players at AZ death death threat","{""wollah"":1,""disconnect"":1,""sang"":1,""1"":1,""players"":1,""5"":1,""heerenveen"":1,""az"":2}",1
"B RT Loui Mrs woeckters on a day i go down you sign death threat","{""woeckters"":1,""loui"":1,""mrs"":1,""day"":1,""sign"":1}",1
"B RT threat faces i slaughter you CANCER FATHER AF death threat","{""af"":1,""father"":1,""cancer"":1,""slaughter"":1,""faces"":1}",1
"B RT e donkey val death xe2 x9d x93 XC2 xa0 YOU AS A BAUBLE hung out death threats","{""donkey"":1,""x93"":1,""threats"":1,""val"":1,""xa0"":1,""xc2"":1,""x9d"":1,""xe2"":1,""hung"":1,""bauble"":1}",1
"B RT M amp 039 n cancer neighbors walk but in the fucking wall I go their skull just broken shovels though","{""neighbors"":1,""cancer"":1,""skull"":1,""fucking"":1,""walk"":1,""broken"":1,""039"":1,""amp"":1,""shovels"":1,""wall"":1}",1
"B RT will soon have you balls by your main cancer iodine death threat","{""main"":1,""iodine"":1,""cancer"":1,""balls"":1}",1
"B RT You are now in the death list Wait until i put you in see than i cut your throat open death threat","{""put"":1,""cut"":1,""throat"":1,""open"":1,""list"":1,""wait"":1}",1
"B RT Caine wollah houkkk k insert your entire kk main n the undead death threat","{""insert"":1,""houkkk"":1,""undead"":1,""kk"":1,""wollah"":1,""caine"":1,""entire"":1,""main"":1}",1
"B RT YKIx Amal awareness also eh as we know who you are That you really buried alive word death threat","{""word"":1,""eh"":1,""ykix"":1,""amal"":1,""awareness"":1,""alive"":1,""buried"":1}",1
"B RT I have schijt to you I get just die Amal death threats 8 8","{""die"":1,""amal"":1,""schijt"":1,""threats"":1,""8"":2}",1
"B RT Amal just do people find your death xe2 x80 xa6 death threats 7 8","{""x80"":1,""threats"":1,""7"":1,""people"":1,""amal"":1,""xa6"":1,""xe2"":1,""8"":1,""find"":1}",1
"B RT I fully brain death gene as i know who that is death threats 6 8","{""brain"":1,""threats"":1,""8"":1,""6"":1,""fully"":1,""gene"":1}",1
"B RT Amal At the vomar death threats 5 8","{""amal"":1,""vomar"":1,""threats"":1,""5"":1,""8"":1}",1
"B RT Amal Amal Yes 3 hours station Maarssen note police is he therefore better swan dn camp death threats 4 8","{""dn"":1,""note"":1,""camp"":1,""police"":1,""amal"":2,""swan"":1,""hours"":1,""3"":1,""station"":1,""4"":1,""8"":1,""maarssen"":1,""threats"":1}",1
"B RT Beseffing ff if i dr rear bowl who behind The acc k cut open that person death threats 3 8","{""acc"":1,""cut"":1,""threats"":1,""open"":1,""bowl"":1,""person"":1,""3"":1,""beseffing"":1,""ff"":1,""8"":1,""dr"":1,""rear"":1}",1
"B RT Amal 4 hours zwannen camp death threats 2 8","{""threats"":1,""amal"":1,""camp"":1,""hours"":1,""2"":1,""zwannen"":1,""4"":1,""8"":1}",1
